canonical_keyword_x,TimePeriod,Search Volume,Impressions_SEO,Paid_Clicks,Paid_Impressions,Paid_CTR,Paid_Cost,Organic_Score,Paid_Score,Business_Label_Final
dot label,11,1000,47,147,2774,5.299206921413122,472.23,0.6570816732378691,0.6818977141558473,Strong in both → cut/reduce paid
3480 battery label,11,130,0,1,58,1.7241379310344829,1.09,0.4823729010704829,0.4070506184736375,Weak very low – drop or archive
hazmat liquid shipper,11,0,4,31,8467,0.366127317822133,115.83,0.23183422761368508,0.5722704736890551,Weak very low – drop or archive
dot placard,11,3200,135,984,19742,4.9842974369364805,6576.429999999999,0.7737636250924139,0.7607665156031269,Strong in both → cut/reduce paid
software hazmat,11,80,7,77,1189,6.476030277544155,400.7,0.5368404794288413,0.6521707455412659,Weak near thresholds – small optimizations
hazmat label,11,3200,117,3014,59195,5.09164625390658,10882.42,0.7703027198231145,0.5976781846509895,"Strong in organic, not paid → invest in paid"
un3480 label,11,960,65,125,1574,7.941550190597205,216.63,0.7127048102905355,0.6848647123908291,Strong in both → cut/reduce paid
un 3481 label,11,480,0,278,2378,11.69049621530698,1291.25,0.5221356581045055,0.7373697505889368,"Strong in paid, not organic → invest in organic"
un 3091 label,11,140,0,19,184,10.326086956521738,49.18,0.48462178095920483,0.591071675598028,Weak moderate – deprioritize but monitor
canister to ship liquid hazmat,11,0,2,7,2823,0.2479631597591215,17.62,0.22558472008498245,0.4981675200837876,Weak very low – drop or archive
32 ounce paint can,11,0,0,4,1071,0.3734827264239029,9.52,0.3333333333333333,0.46563575050524764,Weak very low – drop or archive
iata dgr 2022,11,10,18,119,1104,10.778985507246375,575.24,0.509388290886647,0.6903777484540164,"Strong in paid, not organic → invest in organic"
hazmat shipping software,11,10,9,110,797,13.801756587202007,408.97,0.49369215654152204,0.69422571692347,"Strong in paid, not organic → invest in organic"
un3091 label,11,540,58,65,547,11.882998171846436,201.92,0.6899748340922987,0.6613717564470049,"Strong in organic, not paid → invest in paid"
hazmat shipping training,11,90,15,78,1544,5.051813471502591,513.25,0.5108225198008062,0.6459461913417215,Weak near thresholds – small optimizations
hazmat shipping container,11,50,4,243,22013,1.1038931540453367,1408.7,0.48770651137672155,0.6795299285058327,"Strong in paid, not organic → invest in organic"
hazmat placarding,11,210,11,22,327,6.727828746177369,90.53,0.5739024491043155,0.5862308757871451,Weak near thresholds – small optimizations
dgr iata,11,320,26,65,947,6.863780359028511,213.69,0.6233682193187843,0.64504018957941,"Strong in organic, not paid → invest in paid"
hazmat shipping label,11,980,62,54,1400,3.8571428571428568,115.79,0.7009076574302608,0.6203248376446255,"Strong in organic, not paid → invest in paid"
dgi training,11,400,6,14,583,2.401372212692967,68.24,0.5592311851036812,0.5380751162564392,Weak near thresholds – small optimizations
battery un3480,11,790,33,19,241,7.883817427385892,35.05,0.679070186576225,0.5830587030979597,"Strong in organic, not paid → invest in paid"
1 liter paint can,11,0,2,18,2782,0.6470165348670022,38.23,0.2940057727165614,0.5403172390448696,Weak very low – drop or archive
hazmat paint tin,11,0,2,0,251,0.0,0.0,0.36418121131305264,0.36200248128763995,Weak very low – drop or archive
hazmat placard,11,19870,202,252,4075,6.184049079754601,1028.4,0.8459442747861603,0.7140506596822376,Strong in both → cut/reduce paid
hazmat paint can,11,0,0,4,2544,0.1572327044025157,15.84,0.30350877192982456,0.4770099044892447,Weak very low – drop or archive
dot hazmat placard,11,250,34,78,1468,5.313351498637602,305.62,0.6369765664792476,0.6477889248316302,"Strong in organic, not paid → invest in paid"
dot hazmat label,11,350,45,211,2003,10.53419870194708,721.04,0.6443581368318688,0.7206161623328184,Strong in both → cut/reduce paid
3481 label,11,70,0,9,303,2.9702970297029703,10.28,0.46364764148505505,0.519153945787167,Weak moderate – deprioritize but monitor
hazmat training,11,5500,90,124,2446,5.069501226492233,619.62,0.7181512609978374,0.6710625052620304,Strong in both → cut/reduce paid
49 cfr book,11,140,11,218,1843,11.828540423223007,842.72,0.5791231997746479,0.7256482846727139,"Strong in paid, not organic → invest in organic"
dg training course,11,10,6,10,236,4.23728813559322,68.1,0.4475415268429234,0.5324597183146585,Weak moderate – deprioritize but monitor
dg software,11,20,8,103,1138,9.05096660808436,404.98,0.5091557603418608,0.6776540655612239,"Strong in paid, not organic → invest in organic"
hazmat online training,11,990,26,120,2957,4.058167061210686,653.5500000000001,0.610812530188024,0.6636691898149055,Weak near thresholds – small optimizations
dangerous good training,11,660,61,165,3541,4.65970064953403,1081.13,0.6113418776813373,0.6833055120172375,"Strong in paid, not organic → invest in organic"
un placard,11,160,47,255,3969,6.424792139077853,648.51,0.634551110650508,0.716764649537896,Strong in both → cut/reduce paid
hazardous material training,11,1710,47,120,2871,4.179728317659352,589.8299999999999,0.6403874122678564,0.664541159946061,"Strong in organic, not paid → invest in paid"
hazardous material transportation training,11,50,4,18,448,4.017857142857143,70.67,0.5140223008504058,0.562178877228209,Weak moderate – deprioritize but monitor
labelmaster placard,11,10,8,2870,5560,51.618705035971225,6923.22,0.49289650510099275,0.8909718482131572,"Strong in paid, not organic → invest in organic"
hazardous material software,11,10810,138,143,3602,3.9700166574125486,764.69,0.7756056840958251,0.6724420675770458,Strong in both → cut/reduce paid
dangerous good shipping software,11,10,6,26,284,9.15492957746479,168.67000000000002,0.482629246141169,0.6039180282836877,Weak near thresholds – small optimizations
hazardous material placard,11,26830,37,270,6037,4.472420076196786,886.99,0.7790661284833149,0.7097777441607758,Strong in both → cut/reduce paid
dangerous good software,11,10,12,54,2827,1.910152104704634,196.9,0.5079196200463504,0.6065835580424888,Weak near thresholds – small optimizations
dangerous good shipping training,11,50,6,63,1206,5.223880597014925,431.49,0.46987388016616016,0.6353924193821837,Weak near thresholds – small optimizations
labelmaster,11,5800,389,221,601,36.7720465890183,614.97,0.8384885003329575,0.7643277825476817,Strong in both → cut/reduce paid
dangerous good shipping label,11,10,13,14,199,7.035175879396985,53.89,0.5091928586642941,0.5635388262017156,Weak moderate – deprioritize but monitor
capsuloc,11,10,4,15,176,8.522727272727272,76.91,0.46888292998330927,0.5726812493576999,Weak moderate – deprioritize but monitor
imdg code book,11,90,8,30,512,5.859375,105.35,0.5539831239133587,0.5990585523758681,Weak near thresholds – small optimizations
hazard label,11,5560,162,1658,29240,5.6703146374829005,5706.43,0.7454153590316454,0.7977150942764419,Strong in both → cut/reduce paid
imdg dangerous good,11,70,4,30,165,18.181818181818183,69.89,0.42413683987066997,0.6334471586227448,Weak moderate – deprioritize but monitor
label master,11,5910,251,3500,8474,41.302808590984185,4971.7300000000005,0.811864276069263,0.904943558901539,Strong in both → cut/reduce paid
dangerous good training online,11,70,20,8,154,5.194805194805195,54.79,0.5201930223240384,0.5260724019902964,Weak moderate – deprioritize but monitor
labelmastercom,11,70,5,224,635,35.275590551181104,481.59,0.5333398337422853,0.763991789792153,"Strong in paid, not organic → invest in organic"
dg software,12,30,7,184,786,23.40966921119593,940.63,0.5057238288428324,0.7381633483140877,"Strong in paid, not organic → invest in organic"
erg book,12,5400,62,105,966,10.869565217391305,302.05,0.754809013188825,0.6845026971140415,Strong in both → cut/reduce paid
dangerous good shipping label,12,10,5,9,149,6.04026845637584,47.72,0.4710683799952757,0.5361973492548437,Weak moderate – deprioritize but monitor
dgi training,12,410,5,2,117,1.7094017094017095,5.63,0.38877421406409046,0.43623923319537494,Weak very low – drop or archive
shipper for corrosive,12,0,0,2,25,8.0,14.1,0.2631578947368421,0.47132075799097733,Weak very low – drop or archive
dangerous good label,12,650,39,144,2599,5.540592535590612,505.7000000000001,0.666889405881045,0.6818551559588975,Strong in both → cut/reduce paid
dgr iata,12,260,30,81,1094,7.40402193784278,383.36,0.6226864764499959,0.6587413783413575,"Strong in organic, not paid → invest in paid"
49 cfr book,12,110,6,128,1018,12.573673870333987,440.4,0.5462806511817453,0.6994847123721394,"Strong in paid, not organic → invest in organic"
dg training course,12,10,3,3,35,8.571428571428571,20.24,0.43169639524043574,0.4918132251002902,Weak moderate – deprioritize but monitor
dg shipping label,12,70,8,14,175,8.0,56.13,0.5499048009532657,0.5672291709219619,Weak near thresholds – small optimizations
dangerous good training online,12,90,17,0,42,0.0,0.0,0.5320087247522732,0.31730507191156426,Weak very low – drop or archive
emergency response guidebook,12,12700,225,558,6788,8.2203889216264,1525.51,0.8047482133947712,0.7642815921065805,Strong in both → cut/reduce paid
65th edition iata,12,20,20,44,235,18.72340425531915,213.14,0.5420170811161423,0.65472188584666,Weak near thresholds – small optimizations
emergency response guide book,12,20,1,157,2150,7.302325581395348,365.14,0.4441990555020385,0.6945383490299142,"Strong in paid, not organic → invest in organic"
un3481 label,12,3800,169,3,99,3.0303030303030303,11.07,0.7933952653339218,0.46482245704353575,"Strong in organic, not paid → invest in paid"
empty paint can,12,2900,0,55,1519,3.620803159973667,209.65,0.577069985234697,0.6196365757546449,Weak near thresholds – small optimizations
empty metal paint tin,12,110,0,14,248,5.64516129032258,33.6,0.4773082945330076,0.5575251536371822,Weak moderate – deprioritize but monitor
empty paint tin,12,2900,0,15,405,3.7037037037037033,25.64,0.577069985234697,0.5507061491493588,Weak near thresholds – small optimizations
2020 erg,12,260,22,61,666,9.15915915915916,148.13,0.5894391418762385,0.6501117700708241,Weak near thresholds – small optimizations
3480 battery label,12,180,0,5,73,6.849315068493151,8.040000000000001,0.49225649050186765,0.5099497198592499,Weak moderate – deprioritize but monitor
dangerous good shipping software,12,10,4,10,190,5.263157894736842,60.51,0.46888292998330927,0.5379516522750445,Weak moderate – deprioritize but monitor
3481 label,12,50,0,7,269,2.6022304832713754,5.96,0.4535331024647909,0.503613789802988,Weak moderate – deprioritize but monitor
dot hazmat placard,12,270,21,30,634,4.73186119873817,144.0,0.6250298294281057,0.5933847687195171,"Strong in organic, not paid → invest in paid"
un3481 lithium battery sticker,12,320,12,3,45,6.666666666666667,8.15,0.6110522282142471,0.4844835647126816,Weak near thresholds – small optimizations
dot hazmat label,12,580,42,65,651,9.984639016897082,164.35,0.6593487466034935,0.6561204238245383,"Strong in organic, not paid → invest in paid"
dangerous good declaration software,12,260,24,7,181,3.867403314917127,28.58,0.6174070373135483,0.511976142064876,Weak near thresholds – small optimizations
dangerous good training,12,620,51,37,872,4.243119266055047,205.1,0.6113704809186596,0.6018636135423276,Weak near thresholds – small optimizations
paint can shipper,12,20,5,38,710,5.352112676056338,153.36,0.4785557054115823,0.6092956526378803,Weak near thresholds – small optimizations
dangerous good software,12,20,8,42,418,10.047846889952153,207.32,0.5126645322716854,0.6324948845390965,Weak near thresholds – small optimizations
dot placard,12,3200,121,254,6721,3.779199523880375,1304.13,0.7640623146212189,0.7012670032990266,Strong in both → cut/reduce paid
dangerous good shipping training,12,50,13,17,239,7.112970711297072,112.23,0.5297708260226185,0.5739912089211934,Weak near thresholds – small optimizations
dot label,12,1000,51,95,1590,5.9748427672955975,238.71,0.6989482481342398,0.6618352780450265,"Strong in organic, not paid → invest in paid"
dangerous good container shipper,12,0,1,2,18,11.11111111111111,10.24,0.29498466515470395,0.48153905409037884,Weak very low – drop or archive
software hazmat,12,40,8,44,535,8.224299065420562,215.04,0.5173285624945816,0.6290268660030048,Weak near thresholds – small optimizations
un3480 label,12,1180,78,107,1590,6.729559748427673,153.6,0.7263520961946526,0.671814644561709,Strong in both → cut/reduce paid
can to ship hazmat,12,0,1,1,40,2.5,6.05,0.30551098094417767,0.413147719959148,Weak very low – drop or archive
iata dangerous good,12,510,10,19,762,2.493438320209974,28.27,0.4839377568711882,0.5550852252209185,Weak moderate – deprioritize but monitor
hazmat paint can,12,0,0,0,11,0.0,0.0,0.32105263157894737,0.2850428409229253,Weak very low – drop or archive
canister to ship hazmat,12,0,0,1,11,9.090909090909092,3.17,0.28771929824561404,0.44678254140857954,Weak very low – drop or archive
hazmat online training,12,810,19,30,729,4.11522633744856,136.69,0.5917223862999986,0.5899741989327866,Weak near thresholds – small optimizations
iata dangerous good regulation,12,390,18,146,1883,7.753584705257567,722.26,0.6097795978443467,0.6913549425946547,"Strong in paid, not organic → invest in organic"
labelmaster,12,7200,364,210,586,35.83617747440273,635.67,0.842391060246127,0.7605977549218284,Strong in both → cut/reduce paid
hazmat placard,12,19850,171,101,2028,4.980276134122287,289.69,0.7873890870639908,0.6602507724729889,"Strong in organic, not paid → invest in paid"
un 3480 label,12,170,0,2,174,1.1494252873563218,7.4,0.4905190353897655,0.4320530807377601,Weak moderate – deprioritize but monitor
un placard,12,180,28,112,2853,3.925692253767964,126.27,0.6245616310820675,0.6604688622449818,"Strong in organic, not paid → invest in paid"
liquid dangerous good shipper,12,0,0,14,254,5.511811023622047,83.28999999999999,0.16491228070175437,0.5567652111619519,Weak very low – drop or archive
hazmat label,12,3200,104,864,22296,3.8751345532831,1247.22,0.7655340387751659,0.7691300574200821,Strong in both → cut/reduce paid
liquid and corrosive shipper,12,0,0,1,10,10.0,6.07,0.21403508771929824,0.44984549585310296,Weak very low – drop or archive
labelmaster placard,12,40,5,2321,4319,53.73929150266265,5298.9400000000005,0.516553068967812,0.8899601086430311,"Strong in paid, not organic → invest in organic"
liquid hazmat shipper kit,12,0,0,4,43,9.30232558139535,13.27,0.30701754385964913,0.5080079079464099,Weak very low – drop or archive
haz mat label,12,1600,7,330,12321,2.678354029705381,254.62,0.6403429897061647,0.7111145053650803,Strong in both → cut/reduce paid
lithium battery label un3481,12,2140,69,50,630,7.936507936507936,206.59,0.7357380482677147,0.6349438158705577,"Strong in organic, not paid → invest in paid"
hazmat liquid shipper,12,0,2,5,180,2.7777777777777777,14.55,0.2846490475586667,0.4878689447250821,Weak very low – drop or archive
un 3091 label,12,120,0,8,214,3.738317757009345,10.53,0.479945357932231,0.5180796620999298,Weak moderate – deprioritize but monitor
un 3481 label,12,590,0,76,810,9.382716049382717,112.67,0.5284317134718594,0.6628892399396477,Weak near thresholds – small optimizations
iata book,12,110,21,140,823,17.01093560145808,711.6899999999999,0.5790290688583125,0.713321126712358,"Strong in paid, not organic → invest in organic"
hazmat shipping label,12,800,30,48,1082,4.436229205175601,102.55,0.669247659229117,0.6173093906542322,"Strong in organic, not paid → invest in paid"
hazard label,12,5560,121,597,10535,5.666824869482677,1261.1999999999998,0.7862102746645904,0.7583281784082824,Strong in both → cut/reduce paid
hazardous material transportation training,12,50,5,11,236,4.661016949152542,36.48,0.4688393298097406,0.5398682418653986,Weak moderate – deprioritize but monitor
flammable placard,12,1380,81,216,11504,1.8776077885952716,215.25,0.7298504911080309,0.6819758233089401,Strong in both → cut/reduce paid
un3091 label,12,480,42,13,358,3.6312849162011176,33.51,0.6734574339361306,0.5426736423089333,"Strong in organic, not paid → invest in paid"
hazardous material placard,12,26860,24,127,3063,4.146261834802481,312.22,0.7655029721971326,0.6681625532587746,Strong in both → cut/reduce paid
battery un3480,12,790,25,8,93,8.60215053763441,10.74,0.6681104663611818,0.540313338437038,"Strong in organic, not paid → invest in paid"
hazmat shipping software,12,20,6,2,143,1.3986013986013983,10.17,0.5023972733118617,0.43381832172576157,Weak moderate – deprioritize but monitor
hazardous material training,12,1650,34,46,1632,2.8186274509803924,137.52,0.6068433220270238,0.6047924723164642,Weak near thresholds – small optimizations
iata dgr 2022,12,50,19,72,822,8.75912408759124,357.09,0.5566232101071822,0.6572791708060051,Weak near thresholds – small optimizations
hazmat placarding,12,260,10,7,173,4.046242774566474,48.74,0.5838665040988843,0.5129941746735408,Weak near thresholds – small optimizations
hazmat shipping container,12,70,3,166,2872,5.779944289693593,842.85,0.4939678489874455,0.6898704591050493,"Strong in paid, not organic → invest in organic"
hazardous material software,12,8810,19,66,1173,5.626598465473146,353.17,0.6702631362457357,0.6400795314467868,"Strong in organic, not paid → invest in paid"
imdg code book,12,90,7,35,284,12.323943661971832,92.61,0.5491711879794355,0.6292214782338412,Weak near thresholds – small optimizations
hazmat training,12,5160,81,52,1611,3.2278088144009933,148.64,0.7294901355165724,0.6142145662081877,"Strong in organic, not paid → invest in paid"
truck placard,12,1480,31,44,761,5.781865965834428,268.43,0.6945971740295884,0.6189946010197392,"Strong in organic, not paid → invest in paid"
label master,12,7310,210,3056,7206,42.40910352484041,4467.72,0.8122776630290942,0.9006075422236981,Strong in both → cut/reduce paid
capsuloc,12,10,2,8,17,47.05882352941176,34.95,0.44801353940197514,0.5968516204567117,Weak moderate – deprioritize but monitor
labelmastercom,12,50,2,226,552,40.94202898550724,428.21,0.49490729623398383,0.7697234238903782,"Strong in paid, not organic → invest in organic"
hazmat shipping training,12,110,7,15,320,4.6875,91.39,0.5043675531550144,0.556206817682561,Weak moderate – deprioritize but monitor
hazardous material label,12,9220,130,11,502,2.1912350597609564,13.53,0.7775103728382472,0.5239313484363333,"Strong in organic, not paid → invest in paid"
can to ship hazmat,13,0,0,5,61,8.19672131147541,27.32,0.2807017543859649,0.5151073791039786,Weak very low – drop or archive
can for shipping hazmat,13,40,7,3,91,3.296703296703297,14.66,0.5224581470273252,0.46661597472199756,Weak moderate – deprioritize but monitor
imdg dangerous good,13,90,4,30,236,12.71186440677966,82.25,0.47032042598865775,0.6219093799887355,Weak near thresholds – small optimizations
capsuloc,13,10,4,13,43,30.23255813953488,64.69,0.46888292998330927,0.606131324825899,Weak moderate – deprioritize but monitor
imdg code book,13,90,4,50,410,12.195121951219512,193.69,0.5299695487956754,0.6479459958639855,Weak near thresholds – small optimizations
hazardous material software,13,10810,19,117,2254,5.190771960958297,653.4399999999999,0.6870431496605457,0.6684097877105343,Strong in both → cut/reduce paid
hazardous material training,13,2040,30,105,2673,3.928170594837262,532.21,0.5973404912196366,0.655924057791319,Weak near thresholds – small optimizations
alternative to paint can shipper,13,0,0,1,5,20.0,0.8,0.3157894736842105,0.47403873021018106,Weak very low – drop or archive
dangerous good training online,13,100,19,3,63,4.761904761904762,20.83,0.5523660066050491,0.4753520450396791,Weak moderate – deprioritize but monitor
imdg training,13,90,19,2,13,15.384615384615383,10.54,0.5374827387542062,0.4922813008568071,Weak moderate – deprioritize but monitor
imdg training online,13,10,4,3,90,3.333333333333333,85.34,0.40455544461488824,0.4666828206247499,Weak very low – drop or archive
hazardous material transportation training,13,40,2,21,300,7.000000000000001,109.96,0.40577893012889743,0.5848088199379573,Weak moderate – deprioritize but monitor
un 3091 label,13,140,0,28,394,7.106598984771575,48.75,0.48462178095920483,0.6008223514550421,Weak near thresholds – small optimizations
32 ounce paint can,13,0,0,0,16,0.0,0.0,0.3333333333333333,0.2938473606713653,Weak very low – drop or archive
canister to ship liquid hazmat,13,0,0,3,22,13.636363636363637,12.55,0.3,0.5064534077726709,Weak very low – drop or archive
canister to ship hazmat,13,0,0,3,58,5.172413793103448,17.95,0.25614035087719295,0.47750720996555107,Weak very low – drop or archive
iata training,13,880,4,88,884,9.95475113122172,941.46,0.6063892776265329,0.6705090684700006,"Strong in paid, not organic → invest in organic"
hazmat training,13,6260,54,126,3238,3.891290920321186,592.09,0.7136220392725775,0.6655083801410826,"Strong in organic, not paid → invest in paid"
49 cfr book,13,140,9,559,7661,7.296697559065396,1870.19,0.5681658199381202,0.7599344407827658,"Strong in paid, not organic → invest in organic"
dg training course,13,10,1,8,224,3.571428571428571,52.01,0.39986962482257393,0.5169356065439494,Weak moderate – deprioritize but monitor
hazmat placard,13,19850,223,127,3180,3.993710691823899,478.1,0.8069527276715314,0.6668461741330248,Strong in both → cut/reduce paid
dg shipping label,13,50,8,65,761,8.541392904073588,312.45,0.5397902619330015,0.6510821518126136,Weak near thresholds – small optimizations
dg software,13,20,3,211,1078,19.573283858998145,1275.0,0.4795345978497249,0.738809736049296,"Strong in paid, not organic → invest in organic"
battery un3480,13,660,29,2,108,1.851851851851852,4.07,0.6684679017635555,0.4373678818486848,"Strong in organic, not paid → invest in paid"
1 liter paint can,13,0,2,0,6,0.0,0.0,0.3220759481551579,0.2714180515831413,Weak very low – drop or archive
dgi training,13,610,2,6,509,1.1787819253438114,72.86,0.5427531628612993,0.4848542213295056,Weak moderate – deprioritize but monitor
dgr iata,13,390,46,106,1416,7.4858757062146895,494.5,0.6380097018202738,0.6734457691099313,Strong in both → cut/reduce paid
hazmat placarding,13,260,10,9,319,2.8213166144200628,64.02,0.5803577321690597,0.5179808553386335,Weak near thresholds – small optimizations
hazmat shipping container,13,50,4,251,3962,6.335184250378596,1051.42,0.4929696692714584,0.7144316117023335,"Strong in paid, not organic → invest in organic"
un3091 label,13,480,46,13,214,6.074766355140187,26.99,0.6770913155202626,0.5556137675930327,"Strong in organic, not paid → invest in paid"
hazmat shipping software,13,10,4,9,258,3.488372093023256,55.44,0.46888292998330927,0.522485045943582,Weak moderate – deprioritize but monitor
hazmat shipping training,13,140,10,63,1035,6.086956521739131,462.93,0.5194280655684023,0.6393828732995851,Weak near thresholds – small optimizations
hazmat shipping label,13,1200,47,55,1366,4.026354319180088,191.18,0.6994924369644707,0.6221405239523317,"Strong in organic, not paid → invest in paid"
shipper for corrosive,13,0,0,1,42,2.380952380952381,1.73,0.20350877192982456,0.412248309370778,Weak very low – drop or archive
iata book,13,170,21,148,892,16.591928251121075,839.23,0.5922398097150704,0.7152111403109369,"Strong in paid, not organic → invest in organic"
un 3480 label,13,210,0,9,133,6.7669172932330826,26.2,0.4969448899379952,0.5394001041813943,Weak moderate – deprioritize but monitor
iata dgr 2022,13,70,8,137,1106,12.386980108499095,837.5600000000001,0.5376240991988798,0.70168722172269,"Strong in paid, not organic → invest in organic"
dot placard,13,3200,191,474,11349,4.176579434311392,3434.9,0.7860974337321953,0.7310460163995853,Strong in both → cut/reduce paid
iata dangerous good,13,510,11,65,1432,4.539106145251397,130.32999999999998,0.49918844662129347,0.6342858022290372,Weak near thresholds – small optimizations
iata dangerous good regulation,13,390,7,285,3176,8.973551637279598,1444.76,0.586721490159857,0.7302641873269337,"Strong in paid, not organic → invest in organic"
hazmat online training,13,1130,17,160,3554,4.501969611705121,1090.38,0.5933750217191872,0.680740165375552,"Strong in paid, not organic → invest in organic"
hazmat paint tin,13,0,0,1,9,11.11111111111111,6.49,0.32280701754385965,0.4533137252093229,Weak very low – drop or archive
hazmat paint can,13,0,0,4,69,5.797101449275362,21.130000000000003,0.32280701754385965,0.4943196921001501,Weak very low – drop or archive
dot hazmat placard,13,310,27,45,938,4.797441364605544,145.9,0.6402607437679108,0.6156530880929414,"Strong in organic, not paid → invest in paid"
dot hazmat label,13,740,23,65,681,9.544787077826726,232.37,0.6394523659735157,0.6545898429120802,"Strong in organic, not paid → invest in paid"
3481 label,13,80,0,26,320,8.125,40.18,0.4676759576489398,0.6007125236019283,Weak moderate – deprioritize but monitor
hazmat label,13,3810,144,1276,34781,3.6686696759725135,1541.26,0.7828835546815928,0.7884309013148012,Strong in both → cut/reduce paid
software hazmat,13,40,5,92,1234,7.455429497568882,535.19,0.5095355251081628,0.6654920834077762,Weak near thresholds – small optimizations
un3480 label,13,1180,58,163,1735,9.394812680115274,296.1,0.7144263194763466,0.7041311175895069,Strong in both → cut/reduce paid
un 3481 label,13,590,0,81,889,9.111361079865016,133.02,0.5284317134718594,0.6654337245013582,Weak near thresholds – small optimizations
3480 battery label,13,210,0,2,57,3.508771929824561,2.87,0.4969448899379952,0.4494052334045342,Weak moderate – deprioritize but monitor
hazmat liquid shipper,13,0,0,15,453,3.3112582781456954,61.82000000000001,0.23157894736842102,0.5481189050176589,Weak very low – drop or archive
dot label,13,1300,85,96,1750,5.485714285714286,381.14,0.7310246168508145,0.6597604775474177,"Strong in organic, not paid → invest in paid"
paint can shipper liquid,13,0,0,1,5,20.0,0.85,0.3192982456140351,0.4740386066358273,Weak very low – drop or archive
online hazardous material training,13,590,2,4,130,3.076923076923077,16.86,0.5347181879428068,0.478945941641597,Weak moderate – deprioritize but monitor
paint can shipper,13,20,6,25,584,4.280821917808219,99.98,0.4839762206802827,0.5812050072769992,Weak moderate – deprioritize but monitor
liquid hazmat shipper kit,13,0,0,28,506,5.533596837944664,113.24,0.2894736842105263,0.5937935430054793,Weak very low – drop or archive
curtec,13,640,33,41,303,13.531353135313532,253.36,0.6416479197512913,0.6403143743184735,"Strong in organic, not paid → invest in paid"
un3481 lithium battery sticker,13,390,9,0,57,0.0,0.0,0.6063641652536077,0.3248693536801009,Weak moderate – deprioritize but monitor
dangerous good declaration software,13,260,32,32,336,9.523809523809524,160.86,0.6392757855873755,0.6162976247552967,"Strong in organic, not paid → invest in paid"
haz mat label,13,1900,8,521,18021,2.891071527662172,434.88,0.6433879976879787,0.7371930029456516,Strong in both → cut/reduce paid
2020 erg,13,210,3,173,1426,12.131837307152876,354.48,0.504458079896526,0.7150594428526185,"Strong in paid, not organic → invest in organic"
65th edition iata,13,70,10,26,215,12.093023255813954,161.06,0.5545942769714455,0.6124538578107227,Weak near thresholds – small optimizations
dangerous good container shipper,13,0,0,11,254,4.330708661417323,66.27,0.12280701754385964,0.5379720497176015,Weak very low – drop or archive
lithium battery label un3481,13,2760,94,227,2672,8.495508982035927,999.92,0.7538837287873323,0.7174226106232157,Strong in both → cut/reduce paid
flammable placard,13,1680,98,430,21450,2.0046620046620047,664.96,0.7432062501301502,0.7195302268634127,Strong in both → cut/reduce paid
dangerous good label,13,520,44,291,4729,6.153520828927891,1644.01,0.6660609528069895,0.7200636484192072,Strong in both → cut/reduce paid
liquid and corrosive shipper,13,0,1,2,63,3.1746031746031744,6.79,0.25287940199680925,0.44717968605317593,Weak very low – drop or archive
liquid dangerous good shipper,13,0,3,24,417,5.755395683453238,131.52,0.20751318995853082,0.5865116839017905,Weak very low – drop or archive
liquid dangerous good shipper kit,13,0,0,5,103,4.854368932038835,14.12,0.3017543859649123,0.5006236825786436,Weak very low – drop or archive
erg book,13,5400,99,144,1342,10.730253353204173,409.19,0.7561412592402338,0.7010903469556131,Strong in both → cut/reduce paid
empty paint tin,13,2900,0,10,300,3.333333333333333,29.04,0.577069985234697,0.5270249700130524,Weak near thresholds – small optimizations
empty paint can for shipping,13,0,0,0,12,0.0,0.0,0.32982456140350874,0.28706616580305977,Weak very low – drop or archive
truck placard,13,1490,46,94,1651,5.693519079345851,867.86,0.70787616878148,0.6583225218433606,"Strong in organic, not paid → invest in paid"
emergency response guide book,13,10,3,263,3122,8.424087123638694,690.7099999999999,0.4211700794509621,0.7260653862171449,"Strong in paid, not organic → invest in organic"
emergency response guidebook,13,13470,459,815,8567,9.51324851173106,2520.77,0.838453146658059,0.7863604089575846,Strong in both → cut/reduce paid
empty paint can for hazmat,13,0,0,2,61,3.278688524590164,5.36,0.32280701754385965,0.44788514256067014,Weak very low – drop or archive
empty metal paint tin,13,140,0,8,230,3.4782608695652173,21.01,0.48462178095920483,0.5164198321054719,Weak moderate – deprioritize but monitor
un3481 label,13,3800,191,11,111,9.90990990990991,46.38,0.7983671006343384,0.5609751062715118,"Strong in organic, not paid → invest in paid"
empty paint can,13,2900,0,40,1249,3.202562049639712,172.31,0.577069985234697,0.5997562963943114,Weak near thresholds – small optimizations
label master,13,8890,260,2985,5641,52.91614961886191,3422.95,0.8327952728969307,0.9110227248973528,Strong in both → cut/reduce paid
dangerous good shipping label,13,10,11,24,324,7.4074074074074066,114.43,0.499386378483313,0.593557671567321,Weak near thresholds – small optimizations
labelmaster,13,8800,427,95,282,33.687943262411345,300.88,0.8550300386149526,0.7160234579066959,Strong in both → cut/reduce paid
dangerous good software,13,10,7,50,446,11.210762331838566,311.33,0.48457579723724503,0.6450346062636069,Weak near thresholds – small optimizations
curtec packaging,13,20,1,91,431,21.11368909512761,600.73,0.4266551958529156,0.6971796229829413,"Strong in paid, not organic → invest in organic"
dangerous good training,13,850,52,159,3244,4.901356350184957,1149.93,0.6105529470797401,0.6823661177585718,"Strong in paid, not organic → invest in organic"
training for iata,13,50,1,92,1145,8.034934497816595,727.74,0.4081668904265124,0.6671458970992549,"Strong in paid, not organic → invest in organic"
